Id,Category
5795,0
5796,0
5797,1
5798,1
5799,0
5800,0
5801,0
5802,1
5803,0
5804,0
5805,1
5806,0
5807,1
5808,0
5809,1
5810,0
5811,0
5812,1
5813,0
5814,0
5815,0
5816,0
5817,1
5818,1
5819,0
5820,1
5821,0
5822,0
5823,1
5824,0
5825,1
5826,1
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,1
5834,0
5835,0
5836,0
5837,1
5838,1
5839,0
5840,0
5841,1
5842,0
5843,0
5844,1
5845,1
5846,1
5847,0
5848,0
5849,0
5850,0
5851,1
5852,0
5853,0
5854,1
5855,0
5856,1
5857,1
5858,1
5859,0
5860,1
5861,1
5862,0
5863,0
5864,0
5865,1
5866,0
5867,1
5868,0
5869,1
5870,0
5871,0
5872,1
5873,0
5874,0
5875,0
5876,0
5877,1
5878,0
5879,0
5880,0
5881,0
5882,0
5883,1
5884,0
5885,0
5886,0
5887,0
5888,0
5889,1
5890,0
5891,1
5892,0
5893,0
5894,0
5895,0
5896,1
5897,0
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,1
5910,0
5911,0
5912,0
5913,1
5914,0
5915,0
5916,0
5917,0
5918,1
5919,0
5920,0
5921,1
5922,1
5923,1
5924,1
5925,1
5926,1
5927,0
5928,1
5929,1
5930,0
5931,0
5932,1
5933,1
5934,1
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,1
5946,0
5947,1
5948,1
5949,1
5950,1
5951,1
5952,0
5953,0
5954,0
5955,1
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,1
5963,1
5964,0
5965,1
5966,0
5967,0
5968,0
5969,1
5970,0
5971,0
5972,0
5973,1
5974,1
5975,0
5976,0
5977,1
5978,1
5979,1
5980,0
5981,0
5982,0
5983,1
5984,0
5985,0
5986,0
5987,1
5988,0
5989,1
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,1
5998,1
5999,0
6000,1
6001,0
6002,0
6003,0
6004,1
6005,1
6006,1
6007,0
6008,1
6009,1
6010,0
6011,0
6012,0
6013,1
6014,0
6015,1
6016,0
6017,1
6018,1
6019,0
6020,1
6021,0
6022,0
6023,0
6024,0
6025,1
6026,1
6027,0
6028,0
6029,0
6030,0
6031,1
6032,1
6033,0
6034,1
6035,1
6036,1
6037,0
6038,0
6039,1
6040,0
6041,1
6042,0
6043,0
6044,1
6045,0
6046,0
6047,1
6048,0
6049,0
6050,1
6051,1
6052,0
6053,0
6054,0
6055,0
6056,0
6057,0
6058,1
6059,1
6060,1
6061,1
6062,0
6063,0
6064,0
6065,0
6066,1
6067,1
6068,1
6069,0
6070,0
6071,0
6072,1
6073,1
6074,1
6075,1
6076,1
6077,0
6078,1
6079,1
6080,0
6081,1
6082,0
6083,0
6084,1
6085,0
6086,1
6087,1
6088,1
6089,1
6090,0
6091,1
6092,0
6093,0
6094,1
6095,0
6096,0
6097,0
6098,0
6099,1
6100,0
6101,0
6102,0
6103,0
6104,0
6105,0
6106,1
6107,0
6108,1
6109,0
6110,0
6111,0
6112,1
6113,1
6114,0
6115,1
6116,0
6117,1
6118,0
6119,1
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,1
6129,1
6130,0
6131,0
6132,1
6133,0
6134,0
6135,0
6136,0
6137,0
6138,1
6139,0
6140,1
6141,0
6142,1
6143,0
6144,0
6145,0
6146,1
6147,1
6148,0
6149,1
6150,1
6151,0
6152,0
6153,0
6154,1
6155,0
6156,1
6157,1
6158,0
6159,0
6160,0
6161,1
6162,0
6163,0
6164,0
6165,0
6166,1
6167,0
6168,1
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0
6176,1
6177,0
6178,0
6179,1
6180,0
6181,1
6182,0
6183,0
6184,1
6185,0
6186,1
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,1
6198,1
6199,0
6200,1
6201,1
6202,0
6203,0
6204,0
6205,0
6206,0
6207,1
6208,0
6209,1
6210,1
6211,1
6212,1
6213,1
6214,0
6215,1
6216,1
6217,0
6218,0
6219,1
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,1
6231,1
6232,0
6233,0
6234,0
6235,0
6236,1
6237,1
6238,0
6239,0
6240,0
6241,1
6242,1
6243,0
6244,0
6245,0
6246,1
6247,0
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6256,1
6257,0
6258,1
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,0
6274,0
6275,1
6276,0
6277,1
6278,0
6279,0
6280,0
6281,1
6282,1
6283,1
6284,1
6285,0
6286,0
6287,0
6288,0
6289,0
6290,1
6291,0
6292,1
6293,1
6294,1
6295,0
6296,1
6297,1
6298,1
6299,1
6300,0
6301,1
6302,0
6303,0
6304,1
6305,1
6306,1
6307,0
6308,0
6309,1
6310,0
6311,0
6312,0
6313,0
6314,0
6315,1
6316,1
6317,0
6318,0
6319,0
6320,0
6321,1
6322,0
6323,1
6324,1
6325,0
6326,0
6327,1
6328,0
6329,1
6330,1
6331,1
6332,1
6333,1
6334,0
6335,0
6336,0
6337,0
6338,0
6339,1
6340,0
6341,1
6342,1
6343,1
6344,1
6345,0
6346,0
6347,0
6348,0
6349,0
6350,1
6351,0
6352,0
6353,0
6354,0
6355,0
6356,0
6357,1
6358,0
6359,0
6360,1
6361,0
6362,0
6363,1
6364,0
6365,1
6366,0
6367,1
6368,0
6369,0
6370,0
6371,0
6372,0
6373,0
6374,0
6375,1
6376,1
6377,1
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,1
6389,0
6390,0
6391,0
6392,0
6393,0
6394,0
6395,0
6396,0
6397,0
6398,0
6399,0
6400,1
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,1
6408,1
6409,0
6410,0
6411,1
6412,0
6413,0
6414,0
6415,1
6416,0
6417,0
6418,0
6419,1
6420,1
6421,1
6422,0
6423,0
6424,1
6425,0
6426,0
6427,0
6428,1
6429,1
6430,0
6431,0
6432,1
6433,0
6434,0
6435,0
6436,0
6437,0
6438,1
6439,0
6440,0
6441,0
6442,0
6443,1
6444,0
6445,0
6446,0
6447,0
6448,0
6449,0
6450,1
6451,1
6452,0
6453,0
6454,0
6455,0
6456,0
6457,1
6458,1
6459,0
6460,1
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,1
6469,0
6470,0
6471,0
6472,0
6473,0
6474,0
6475,0
6476,1
6477,0
6478,0
6479,1
6480,0
6481,1
6482,0
6483,0
6484,0
6485,1
6486,1
6487,1
6488,1
6489,1
6490,0
6491,0
6492,0
6493,1
6494,1
6495,0
6496,0
6497,0
6498,0
6499,0
6500,0
6501,1
6502,0
6503,1
6504,1
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,0
6512,0
6513,0
6514,0
6515,1
6516,1
6517,1
6518,0
6519,1
6520,1
6521,0
6522,0
6523,1
6524,0
6525,1
6526,1
6527,1
6528,0
6529,1
6530,0
6531,0
6532,1
6533,1
6534,1
6535,1
6536,0
6537,0
6538,1
6539,1
6540,0
6541,0
6542,0
6543,0
6544,1
6545,0
6546,1
6547,1
6548,1
6549,1
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,1
6559,1
6560,0
6561,0
6562,1
6563,0
6564,1
6565,1
6566,0
6567,1
6568,0
6569,0
6570,0
6571,1
6572,0
6573,0
6574,1
6575,0
6576,1
6577,0
6578,0
6579,0
6580,1
6581,0
6582,1
6583,0
6584,0
6585,1
6586,1
6587,1
6588,1
6589,0
6590,0
6591,0
6592,1
6593,0
6594,1
6595,0
6596,0
6597,1
6598,1
6599,0
6600,0
6601,0
6602,0
6603,0
6604,1
6605,1
6606,0
6607,1
6608,0
6609,0
6610,0
6611,1
6612,0
6613,1
6614,0
6615,0
6616,1
6617,0
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,1
6631,0
6632,0
6633,0
6634,0
6635,1
6636,0
6637,0
6638,1
6639,1
6640,0
6641,0
6642,0
6643,1
6644,1
6645,0
6646,1
6647,0
6648,0
6649,1
6650,1
6651,1
6652,0
6653,0
6654,0
6655,0
6656,0
6657,1
6658,1
6659,0
6660,1
6661,0
6662,1
6663,0
6664,0
6665,1
6666,0
6667,0
6668,0
6669,1
6670,1
6671,0
6672,1
6673,0
6674,0
6675,0
6676,1
6677,1
6678,0
6679,0
6680,0
6681,0
6682,1
6683,1
6684,1
6685,0
6686,0
6687,1
6688,1
6689,1
6690,0
6691,1
6692,1
6693,0
6694,0
6695,0
6696,1
6697,0
6698,1
6699,1
6700,0
6701,1
6702,1
6703,0
6704,1
6705,1
6706,1
6707,0
6708,0
6709,1
6710,1
6711,0
6712,1
6713,0
6714,0
6715,1
6716,1
6717,1
6718,1
6719,0
6720,0
6721,1
6722,0
6723,0
6724,1
6725,0
6726,0
6727,0
6728,1
6729,0
6730,0
6731,1
6732,0
6733,0
6734,1
6735,0
6736,0
6737,0
6738,0
6739,0
6740,0
6741,0
6742,0
6743,1
6744,1
6745,0
6746,1
6747,1
6748,0
6749,0
6750,1
6751,0
6752,1
6753,1
6754,1
6755,0
6756,0
6757,1
6758,0
6759,0
6760,0
6761,1
6762,0
6763,0
6764,1
6765,1
6766,0
6767,1
6768,1
6769,1
6770,0
6771,0
6772,0
6773,0
6774,0
6775,1
6776,1
6777,0
6778,1
6779,1
6780,1
6781,0
6782,0
6783,1
6784,0
6785,1
6786,0
6787,0
6788,1
6789,0
6790,0
6791,0
6792,1
6793,1
6794,1
6795,1
6796,0
6797,1
6798,0
6799,1
6800,0
6801,0
6802,1
6803,0
6804,0
6805,1
6806,0
6807,0
6808,0
6809,1
6810,1
6811,0
6812,1
6813,0
6814,1
6815,0
6816,0
6817,1
6818,1
6819,1
6820,0
6821,0
6822,0
6823,1
6824,0
6825,0
6826,0
6827,0
6828,0
6829,0
6830,1
6831,1
6832,0
6833,1
6834,1
6835,1
6836,1
6837,0
6838,0
6839,0
6840,1
6841,1
6842,0
6843,1
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,1
6853,0
6854,0
6855,0
6856,0
6857,0
6858,1
6859,0
6860,0
6861,1
6862,1
6863,0
6864,0
6865,0
6866,0
6867,1
6868,1
6869,1
6870,1
6871,0
6872,0
6873,1
6874,1
6875,0
6876,1
6877,1
6878,1
6879,0
6880,0
6881,1
6882,1
6883,0
6884,0
6885,0
6886,1
6887,0
6888,0
6889,1
6890,0
6891,1
6892,0
6893,1
6894,0
6895,1
6896,0
6897,0
6898,1
6899,1
6900,1
6901,0
6902,0
6903,1
6904,0
6905,0
6906,1
6907,0
6908,0
6909,1
6910,1
6911,0
6912,0
6913,1
6914,1
6915,0
6916,0
6917,0
6918,1
6919,1
6920,0
6921,1
6922,1
6923,0
6924,0
6925,0
6926,0
6927,0
6928,0
6929,1
6930,0
6931,0
6932,1
6933,1
6934,1
6935,0
6936,1
6937,0
6938,0
6939,0
6940,1
6941,1
6942,1
6943,0
6944,0
6945,0
6946,1
6947,0
6948,1
6949,0
6950,1
6951,1
6952,1
6953,0
6954,1
6955,1
6956,0
6957,0
6958,1
6959,1
6960,1
6961,1
6962,0
6963,1
6964,1
6965,0
6966,0
6967,0
6968,0
6969,0
6970,1
6971,1
6972,0
6973,0
6974,1
6975,1
6976,0
6977,0
6978,1
6979,0
6980,0
6981,0
6982,1
6983,0
6984,0
6985,1
6986,1
6987,0
6988,1
6989,0
6990,0
6991,1
6992,1
6993,1
6994,0
6995,1
6996,1
6997,0
6998,0
6999,1
7000,0
7001,0
7002,0
7003,1
7004,1
7005,1
7006,0
7007,1
7008,1
7009,0
7010,1
7011,0
7012,0
7013,0
7014,0
7015,0
7016,0
7017,0
7018,0
7019,1
7020,1
7021,0
7022,0
7023,0
7024,0
7025,0
7026,0
7027,0
7028,0
7029,1
7030,0
7031,0
7032,0
7033,1
7034,0
7035,1
7036,1
7037,0
7038,1
7039,1
7040,0
7041,0
7042,1
7043,1
7044,1
7045,1
7046,1
7047,0
7048,0
7049,0
7050,0
7051,1
7052,0
7053,0
7054,0
7055,1
7056,1
7057,1
7058,1
7059,0
7060,0
7061,0
7062,0
7063,0
7064,1
7065,1
7066,0
7067,1
7068,0
7069,0
7070,0
7071,0
7072,1
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,1
7080,0
7081,1
7082,1
7083,0
7084,0
7085,0
7086,1
7087,0
7088,0
7089,1
7090,0
7091,1
7092,0
7093,1
7094,1
7095,0
7096,0
7097,1
7098,1
7099,0
7100,1
7101,0
7102,0
7103,0
7104,1
7105,0
7106,0
7107,0
7108,1
7109,0
7110,0
7111,0
7112,0
7113,0
7114,1
7115,0
7116,0
7117,0
7118,1
7119,0
7120,0
7121,1
7122,0
7123,1
7124,0
7125,1
7126,1
7127,1
7128,1
7129,0
7130,0
7131,1
7132,1
7133,1
7134,0
7135,1
7136,0
7137,1
7138,0
7139,1
7140,0
7141,1
7142,1
7143,1
7144,0
7145,0
7146,1
7147,0
7148,1
7149,0
7150,1
7151,1
7152,0
7153,1
7154,0
7155,0
7156,1
7157,1
7158,0
7159,1
7160,1
7161,0
7162,0
7163,1
7164,0
7165,0
7166,0
7167,0
7168,1
7169,0
7170,1
7171,0
7172,1
7173,1
7174,0
7175,0
7176,0
7177,0
7178,0
7179,1
7180,1
7181,0
7182,0
7183,0
7184,0
7185,1
7186,1
7187,1
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,1
7200,1
7201,0
7202,0
7203,1
7204,0
7205,0
7206,1
7207,0
7208,0
7209,1
7210,0
7211,1
7212,0
7213,1
7214,0
7215,1
7216,1
7217,1
7218,1
7219,1
7220,0
7221,1
7222,0
7223,0
7224,0
7225,1
7226,0
7227,1
7228,1
7229,1
7230,1
7231,0
7232,0
7233,0
7234,0
7235,1
7236,1
7237,0
7238,1
7239,0
7240,0
7241,1
7242,0
7243,0
7244,0
7245,0
7246,0
7247,1
7248,0
7249,0
7250,0
7251,1
7252,0
7253,1
7254,0
7255,0
7256,1
7257,0
7258,0
7259,1
7260,0
7261,1
7262,0
7263,1
7264,0
7265,0
7266,0
7267,0
7268,1
7269,1
7270,1
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,1
7279,0
7280,0
7281,0
7282,0
7283,1
7284,1
7285,1
7286,0
7287,0
7288,1
7289,0
7290,1
7291,1
7292,1
7293,0
7294,1
7295,0
7296,0
7297,0
7298,0
7299,1
7300,0
7301,0
7302,0
7303,0
7304,1
7305,0
7306,0
7307,0
7308,1
7309,0
7310,0
7311,0
7312,0
7313,1
7314,1
7315,0
7316,0
7317,0
7318,1
7319,0
7320,0
7321,0
7322,1
7323,1
7324,1
7325,0
7326,1
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,1
7335,1
7336,0
7337,0
7338,1
7339,1
7340,1
7341,0
7342,0
7343,0
7344,0
7345,1
7346,0
7347,0
7348,1
7349,1
7350,0
7351,1
7352,0
7353,1
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,1
7362,0
7363,1
7364,1
7365,1
7366,0
7367,0
7368,0
7369,1
7370,0
7371,0
7372,1
7373,1
7374,0
7375,0
7376,0
7377,0
7378,1
7379,1
7380,1
7381,0
7382,0
7383,0
7384,0
7385,1
7386,1
7387,0
7388,0
7389,1
7390,0
7391,0
7392,0
7393,0
7394,0
7395,1
7396,0
7397,0
7398,1
7399,0
7400,0
7401,1
7402,0
7403,1
7404,0
7405,1
7406,0
7407,0
7408,1
7409,0
7410,1
7411,1
7412,1
7413,1
7414,0
7415,0
7416,1
7417,0
7418,0
7419,1
7420,0
7421,0
7422,1
7423,1
7424,0
7425,0
7426,0
7427,1
7428,0
7429,1
7430,0
7431,0
7432,0
7433,1
7434,1
7435,0
7436,0
7437,0
7438,1
7439,1
7440,1
7441,1
7442,1
7443,0
7444,1
7445,0
7446,0
7447,1
7448,0
7449,0
7450,1
7451,0
7452,1
7453,0
7454,1
7455,0
7456,1
7457,0
7458,0
7459,1
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,1
7472,1
7473,1
7474,0
7475,1
7476,1
7477,0
7478,0
7479,0
7480,1
7481,1
7482,0
7483,0
7484,0
7485,1
7486,1
7487,0
7488,1
7489,0
7490,0
7491,1
7492,0
7493,0
7494,0
7495,0
7496,0
7497,1
7498,0
7499,0
7500,1
7501,0
7502,0
7503,0
7504,1
7505,0
7506,0
7507,1
7508,0
7509,0
7510,1
7511,0
7512,1
7513,1
7514,0
7515,1
7516,1
7517,0
7518,0
7519,1
7520,0
7521,0
7522,0
7523,0
7524,0
7525,1
7526,1
7527,1
7528,0
7529,0
7530,1
7531,1
7532,0
7533,0
7534,0
7535,0
7536,0
7537,1
7538,0
7539,0
7540,0
7541,1
7542,0
7543,1
7544,1
7545,0
7546,0
7547,1
7548,0
7549,0
7550,1
7551,0
7552,0
7553,1
7554,1
7555,1
7556,0
7557,0
7558,1
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,1
7566,0
7567,0
7568,1
7569,0
7570,1
7571,1
7572,1
7573,0
7574,1
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,1
7586,0
7587,1
7588,1
7589,0
7590,0
7591,0
7592,0
7593,1
7594,0
7595,0
7596,1
7597,0
7598,1
7599,1
7600,1
7601,1
7602,1
7603,1
7604,0
7605,0
7606,1
7607,1
7608,1
7609,1
7610,0
7611,0
7612,0
7613,0
7614,1
7615,0
7616,1
7617,1
7618,0
7619,0
7620,1
7621,0
7622,1
7623,0
7624,1
7625,0
7626,0
7627,1
7628,0
7629,0
7630,0
7631,1
7632,1
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,1
7640,0
7641,1
7642,0
7643,0
7644,0
7645,1
7646,0
7647,0
7648,0
7649,0
7650,1
7651,0
7652,0
7653,1
7654,0
7655,0
7656,1
7657,1
7658,0
7659,0
7660,0
7661,1
7662,1
7663,1
7664,0
7665,0
7666,1
7667,1
7668,1
7669,0
7670,1
7671,0
7672,0
7673,0
7674,0
7675,0
7676,1
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,0
7685,1
7686,1
7687,0
7688,0
7689,0
7690,1
7691,1
7692,0
7693,0
7694,0
7695,0
7696,0
7697,0
7698,1
7699,0
7700,0
7701,1
7702,0
7703,0
7704,0
7705,1
7706,0
7707,0
7708,0
7709,0
7710,0
7711,0
7712,0
7713,0
7714,1
7715,1
7716,0
7717,1
7718,0
7719,0
7720,1
7721,1
7722,0
7723,0
7724,1
7725,0
7726,1
7727,1
7728,1
7729,1
7730,0
7731,1
7732,0
7733,0
7734,1
7735,1
7736,0
7737,0
7738,1
7739,0
7740,0
7741,1
7742,1
7743,0
7744,1
7745,0
7746,0
7747,1
7748,0
7749,0
7750,0
7751,0
7752,1
7753,0
7754,1
7755,0
7756,1
7757,1
7758,0
7759,0
7760,0
7761,1
7762,0
7763,1
7764,0
7765,0
7766,0
7767,0
7768,1
7769,1
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,1
7778,0
7779,1
7780,1
7781,0
7782,1
7783,0
7784,0
7785,1
7786,0
7787,1
7788,0
7789,0
7790,0
7791,1
7792,1
7793,0
7794,0
7795,1
7796,0
7797,0
7798,0
7799,1
7800,0
7801,0
7802,1
7803,0
7804,1
7805,0
7806,0
7807,1
7808,0
7809,1
7810,0
7811,1
7812,1
7813,0
7814,0
7815,1
7816,1
7817,1
7818,0
7819,1
7820,0
7821,1
7822,1
7823,0
7824,1
7825,1
7826,0
7827,1
7828,0
7829,1
7830,1
7831,0
7832,0
7833,1
7834,0
7835,0
7836,1
7837,1
7838,0
7839,0
7840,1
7841,0
7842,1
7843,0
7844,1
7845,1
7846,0
7847,0
7848,0
7849,0
7850,0
7851,1
7852,1
7853,1
7854,1
7855,1
7856,0
7857,1
7858,0
7859,0
7860,0
7861,0
7862,1
7863,1
7864,1
7865,1
7866,1
7867,0
7868,0
7869,0
7870,1
7871,0
7872,0
7873,1
7874,0
7875,1
7876,1
7877,1
7878,1
7879,1
7880,0
7881,0
7882,0
7883,0
7884,1
7885,0
7886,0
7887,0
7888,0
7889,1
7890,1
7891,0
7892,0
7893,0
7894,1
7895,0
7896,0
7897,1
7898,0
7899,0
7900,0
7901,0
7902,0
7903,1
7904,0
7905,1
7906,0
7907,1
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,1
7916,0
7917,0
7918,0
7919,0
7920,0
7921,1
7922,0
7923,1
7924,0
7925,0
7926,0
7927,1
7928,0
7929,0
7930,1
7931,1
7932,1
7933,1
7934,0
7935,0
7936,0
7937,1
7938,1
7939,1
7940,0
7941,0
7942,1
7943,1
7944,0
7945,1
7946,0
7947,0
7948,0
7949,1
7950,0
7951,1
7952,0
7953,1
7954,0
7955,1
7956,0
7957,0
7958,1
7959,0
7960,0
7961,1
7962,0
7963,0
7964,1
7965,0
7966,0
7967,0
7968,0
7969,0
7970,1
7971,1
7972,0
7973,0
7974,1
7975,0
7976,1
7977,1
7978,1
7979,0
7980,0
7981,1
7982,0
7983,0
7984,0
7985,1
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,1
7993,1
7994,0
7995,0
7996,1
7997,1
7998,0
7999,1
8000,0
8001,1
8002,0
8003,1
8004,0
8005,1
8006,0
8007,0
8008,0
8009,1
8010,0
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,1
8019,0
8020,0
8021,1
8022,0
8023,1
8024,0
8025,0
8026,0
8027,1
8028,1
8029,1
8030,0
8031,0
8032,1
8033,1
8034,0
8035,1
8036,1
8037,1
8038,1
8039,0
8040,0
8041,1
8042,1
8043,0
8044,0
8045,0
8046,1
8047,0
8048,1
8049,1
8050,0
8051,0
8052,1
8053,0
8054,0
8055,0
8056,1
8057,0
8058,1
8059,1
8060,1
8061,0
8062,1
8063,1
8064,0
8065,1
8066,0
8067,0
8068,0
8069,1
8070,0
8071,0
8072,1
8073,1
8074,0
8075,0
8076,1
8077,0
8078,0
8079,1
8080,0
8081,0
8082,1
8083,0
8084,0
8085,1
8086,1
8087,1
8088,0
8089,1
8090,1
8091,1
8092,0
8093,0
8094,0
8095,0
8096,1
8097,0
8098,1
8099,0
8100,1
8101,0
8102,1
8103,0
8104,0
8105,0
8106,0
8107,1
8108,0
8109,0
8110,1
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,0
8118,0
8119,0
8120,0
8121,0
8122,1
8123,1
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,1
8131,1
8132,1
8133,0
8134,0
8135,0
8136,0
8137,0
8138,1
8139,1
8140,0
8141,1
8142,0
8143,0
8144,0
8145,0
8146,0
8147,0
8148,0
8149,1
8150,0
8151,0
8152,1
8153,0
8154,0
8155,0
8156,0
8157,1
8158,0
8159,1
8160,0
8161,1
8162,1
8163,0
8164,1
8165,0
8166,0
8167,0
8168,0
8169,0
8170,0
8171,0
8172,1
8173,0
8174,1
8175,1
8176,0
8177,0
8178,0
8179,0
8180,0
8181,1
8182,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8190,0
8191,0
8192,1
8193,0
8194,0
8195,1
8196,0
8197,0
8198,1
8199,1
8200,1
8201,0
8202,1
8203,0
8204,1
8205,0
8206,0
8207,0
8208,0
8209,1
8210,0
8211,1
8212,1
8213,1
8214,1
8215,1
8216,1
8217,0
8218,1
8219,0
8220,1
8221,1
8222,1
8223,0
8224,1
8225,0
8226,0
8227,0
8228,0
8229,0
8230,1
8231,1
8232,0
8233,1
8234,1
8235,0
8236,1
8237,0
8238,1
8239,0
8240,0
8241,0
8242,1
8243,1
8244,1
8245,0
8246,0
8247,0
8248,1
8249,0
8250,1
8251,1
8252,0
8253,0
8254,0
8255,0
8256,0
8257,1
8258,1
8259,1
8260,0
8261,0
8262,0
8263,1
8264,1
8265,0
8266,1
8267,0
8268,1
8269,0
8270,1
8271,0
8272,0
8273,1
8274,0
8275,0
8276,1
8277,1
8278,0
8279,1
8280,1
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,1
8288,0
8289,1
8290,1
8291,1
8292,1
8293,1
8294,0
8295,1
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,1
8305,0
8306,1
8307,1
8308,0
8309,1
8310,1
8311,0
8312,1
8313,0
8314,0
8315,1
8316,0
8317,0
8318,0
8319,0
8320,0
8321,1
8322,1
8323,0
8324,0
8325,0
8326,1
8327,1
8328,1
8329,1
8330,0
8331,0
8332,1
8333,0
8334,1
8335,0
8336,0
8337,0
8338,0
8339,0
8340,0
8341,0
8342,0
8343,0
8344,1
8345,0
8346,1
8347,0
8348,0
8349,0
8350,0
8351,1
8352,0
8353,0
8354,1
8355,1
8356,0
8357,0
8358,0
8359,1
8360,1
8361,1
8362,0
8363,0
8364,1
8365,0
8366,1
8367,1
8368,1
8369,0
8370,1
8371,0
8372,1
8373,0
8374,0
8375,0
8376,0
8377,0
8378,1
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,1
8393,0
8394,1
8395,0
8396,0
8397,0
8398,0
8399,0
8400,1
8401,0
8402,0
8403,1
8404,0
8405,1
8406,1
8407,0
8408,1
8409,1
8410,0
8411,0
8412,1
8413,0
8414,1
8415,0
8416,0
8417,0
8418,1
8419,1
8420,1
8421,0
8422,1
8423,1
8424,0
8425,0
8426,0
8427,1
8428,1
8429,0
8430,1
8431,0
8432,0
8433,0
8434,1
8435,0
8436,0
8437,0
8438,0
8439,1
8440,1
8441,1
8442,1
8443,1
8444,1
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,1
8452,0
8453,0
8454,1
8455,1
8456,1
8457,0
8458,0
8459,1
8460,1
8461,1
8462,0
8463,1
8464,1
8465,1
8466,0
8467,0
8468,0
8469,1
8470,1
8471,0
8472,1
8473,1
8474,0
8475,1
8476,0
8477,0
8478,0
8479,1
8480,1
8481,0
8482,0
8483,0
8484,1
8485,1
8486,0
8487,0
8488,0
8489,1
8490,1
8491,0
8492,0
8493,0
8494,1
8495,0
8496,1
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0
8504,1
8505,0
8506,1
8507,0
8508,0
8509,1
8510,1
8511,1
8512,1
8513,0
8514,1
8515,0
8516,0
8517,1
8518,1
8519,0
8520,0
8521,0
8522,1
8523,0
8524,0
8525,0
8526,1
8527,0
8528,1
8529,0
8530,0
8531,1
8532,0
8533,0
8534,0
8535,0
8536,0
8537,1
8538,0
8539,1
8540,1
8541,0
8542,0
8543,0
8544,0
8545,0
8546,1
8547,1
8548,0
8549,0
8550,0
8551,1
8552,0
8553,0
8554,1
8555,1
8556,0
8557,1
8558,1
8559,0
8560,0
8561,0
8562,1
8563,0
8564,0
8565,1
8566,0
8567,1
8568,0
8569,0
8570,1
8571,0
8572,0
8573,0
8574,1
8575,0
8576,1
8577,0
8578,0
8579,1
8580,0
8581,1
8582,0
8583,0
8584,1
8585,1
8586,1
8587,1
8588,0
8589,0
8590,1
8591,1
8592,1
